1 , 0.15419709206974677 , 15.30670712565204 , 0.1
5 , 0.1872477048754739 , 16.593030568120852 , 0.09743919297406187
10 , 0.2419199706515189 , 17.919896330989047 , 0.09403108187289669
15 , 0.24759619703096045 , 19.243916455466998 , 0.09084228877251399
20 , 0.2421164575590658 , 20.537652375261583 , 0.08921657020864063
25 , 0.23224248495445862 , 21.968874629492383 , 0.08889436744178243
30 , 0.2294298101814984 , 23.666810570224616 , 0.08989979155434515
35 , 0.2177724098793367 , 25.388113006588842 , 0.09192095829919378
40 , 0.18402006666099538 , 27.305748923915097 , 0.09482012877730991
45 , 0.05746289286538222 , 29.29588398585945 , 0.09799628419449287
50 , 0.12192470787449093 , 30.974055871915308 , 0.09837060341588585
55 , 0.0020010006671670687 , 32.64881103090278 , 0.09707614952707615
60 , 0.25562630500269745 , 35.37714265745879 , 0.11218116999802205
65 , 0.3762382108231279 , 38.18307603985059 , 0.12582144641616202
70 , 0.30812390508031423 , 40.909538130887995 , 0.13507350236896848
75 , 0.10604688305235564 , 43.52135150321983 , 0.14823617476199707
80 , 0.3809029361842569 , 47.329055722336655 , 0.18936861824977766
85 , 0.530263271316356 , 51.200567538503975 , 0.22871722773265257
90 , 0.5561668262896012 , 55.145722171164344 , 0.23760789775128452
95 , 0.16461522283018334 , 59.24896603261972 , 0.24387513185364001
100 , 0.9420383469903104 , 62.71270226122893 , 0.2614287761304111
105 , 1.3864261871718553 , 66.42954424217868 , 0.284215236977069
110 , 1.580486393655605 , 70.55899458882232 , 0.3091634565348476
115 , 1.5445937368029923 , 74.343250279351 , 0.3401673367549422
120 , 2.079101950996071 , 79.93988167141815 , 0.34692883376650013
125 , 2.3774070186641056 , 85.46019918340416 , 0.3618975484547832
130 , 2.799793567552546 , 91.03800687224452 , 0.3880790554767291
135 , 2.5257265765650136 , 96.80209957523167 , 0.434437004981669
140 , 3.6367751643275206 , 96.35314080889688 , 0.4822013970765486
145 , 3.5379323513797694 , 95.35652593143314 , 0.5482189199132247
150 , 3.807454118372463 , 90.32669497173175 , 0.5975772103229523
155 , 2.60049351169862 , 85.02172485963068 , 0.6602825696135675
160 , 3.7134046312598086 , 77.02605152594684 , 0.7141088729159809
165 , 2.8854818783708573 , 69.80090131968394 , 0.7827039343301218
170 , 3.5051468813548983 , 61.91992467458741 , 0.8173702552748974
175 , 2.1636605033955734 , 54.82912637001374 , 0.8545038146768403
180 , 2.759267167857837 , 42.07018023245576 , 0.8831477586118078
185 , 1.900720761677002 , 30.900745569937587 , 0.9121299808894271
190 , 1.5071480757484057 , 17.110809245235124 , 0.9373494892783197
195 , 1.1188363096692884 , 6.423620012910812 , 0.8980824222916857
200 , 0.620349734513512 , 5.024121643674679 , 0.8173038197207316
205 , 0.5126661900188819 , 5.158930355422032 , 0.7040849347132675
210 , 0.14230014229439814 , 5.024121643674679 , 0.5931982442929694
215 , 0.1365611157023512 , 5.025830080755353 , 0.5084092223261696
220 , 0.2702625444272216 , 8.851205665499847 , 0.4316127276584864
225 , 0.111194418383556 , 12.628860578541415 , 0.3540256328979362
230 , 0.6893849475043182 , 17.60035972651932 , 0.29607104253695576
235 , 0.32135412238952826 , 22.08104431905465 , 0.24732831105421924
240 , 0.17635529837976546 , 26.750743916336106 , 0.22634743708753385
245 , 0.8123804161852155 , 33.43644735502957 , 0.2387202086927181
250 , 0.6469446501747815 , 37.793947265428955 , 0.22256636387451836
255 , 0.61344060998939 , 42.81716173331561 , 0.21099785894712894
260 , 0.6002813343650257 , 47.81405635859141 , 0.19619682864490298
265 , 0.9351492461163566 , 52.817621511029735 , 0.18418194443228544
270 , 1.3979351058326428 , 50.34607459211088 , 0.13831090831809523
275 , 0.7209113771976519 , 51.23371489587536 , 0.12534564020871133
280 , 0.7788185243393447 , 52.374615459722904 , 0.12066836275354714
285 , 1.2613501873426745 , 53.43294006049085 , 0.12623825420404358
290 , 1.0799406968168268 , 57.314338911822446 , 0.14263754118877786
295 , 0.7553958409743358 , 56.4179248980895 , 0.15138807028661508
300 , 0.6413417534249504 , 55.58306131535217 , 0.15558143369557895
305 , 0.6113091324358173 , 55.024551770381336 , 0.1607662361676116
310 , 0.5856472876459815 , 54.59143550516079 , 0.17110328076806586
315 , 0.552861014911224 , 54.29693776526485 , 0.18637777523127905
320 , 0.5140111492342143 , 53.810178026893986 , 0.2046969347706176
325 , 0.47297870925502944 , 53.52266414736413 , 0.22270562239275654
330 , 0.4442802156052212 , 53.3008774844809 , 0.2392757677652533
335 , 0.4377736436981904 , 52.80192305990368 , 0.256331944252913
340 , 0.4128569319951094 , 52.49299429818591 , 0.2753491996471905
345 , 0.7005515494081392 , 52.63220872578584 , 0.29547615056264315
350 , 0.6554744198537883 , 50.569515942002354 , 0.2746548704673957
355 , 0.33616950962170183 , 46.717359295590185 , 0.21653863254568537
360 , 0.24411664144456105 , 42.8402059624708 , 0.1582193706449716
365 , 0.20176905056746258 , 39.17687348899493 , 0.1
