;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_high;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_low;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_med;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;301_mean;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_high;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_low;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_med;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;542_mean;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_high;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_low;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_med;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;508_mean;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_high;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_low;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_med;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean;515_mean
;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;sigma_sentinel_vv;sigma_sentinel_vh;theta;relativeorbit;orbitdirection;satellite;LAI;SM;Height;VWC;vh/vv;date;LAI;Height;VWC;SM;sigma_sentinel_vv;sigma_sentinel_vh;relativeorbit;orbitdirection;satellite;theta
9;2017-04-07 16:58:53;0.0808;0.0201;34.7660;44;ASCENDING;S1A;2.5344;0.5365;30.1333;1.0213;0.2488;2017-04-07 16:58:53;0.0819;0.0220;35.4649;44;ASCENDING;S1A;1.8817;0.2344;25.9333;0.5789;0.2692;2017-04-07 16:58:53;0.0629;0.0240;34.7144;44;ASCENDING;S1A;1.7940;0.1406;25.5333;0.5587;0.3816;2017-04-07 16:58:53;2.0713;27.2000;0.8312;0.3038;0.0752;0.0220;44;ASCENDING;S1A;34.9818;2017-04-07 16:58:53;0.0475;0.0091;33.4850;44;ASCENDING;S1A;0.8507;0.6677;16.0667;0.1554;0.1911;2017-04-07 16:58:53;0.1169;0.0071;34.8362;44;ASCENDING;S1A;0.4424;0.4790;10.1333;0.0631;0.0606;2017-04-07 16:58:53;0.0740;0.0118;34.2018;44;ASCENDING;S1A;0.7722;0.2840;17.0000;0.1700;0.1597;2017-04-07 16:58:53;0.6668;14.4000;0.1097;0.4769;0.0795;0.0093;44;ASCENDING;S1A;34.1743;2017-04-07 16:58:53;0.0492;0.0113;34.5173;44;ASCENDING;S1A;1.8656;0.7285;24.6667;0.6778;0.2306;2017-04-07 16:58:53;0.0624;0.0139;33.7692;44;ASCENDING;S1A;2.1439;0.4093;25.0667;0.4357;0.2224;2017-04-07 16:58:53;0.0412;0.0140;33.3263;44;ASCENDING;S1A;1.8694;;23.4000;0.7786;0.3394;2017-04-07 16:58:53;1.8961;24.3778;0.6302;0.5689;0.0509;0.0131;44;ASCENDING;S1A;33.8709;2017-04-07 16:58:53;0.0404;0.0172;31.3367;44;ASCENDING;S1A;;;;;0.4255;2017-04-07 16:58:53;0.0325;0.0129;33.3470;44;ASCENDING;S1A;;;;;0.3970;2017-04-07 16:58:53;0.0500;0.0100;33.8396;44;ASCENDING;S1A;;;;;0.2010;2017-04-07 16:58:53;;;;;0.0410;0.0134;44;ASCENDING;S1A;32.8411
10;2017-04-10 05:25:30;0.0793;0.0165;35.5620;168;DESCENDING;S1B;2.9928;0.4885;32.0947;1.2068;0.2081;2017-04-10 05:25:30;0.1084;0.0263;34.3809;168;DESCENDING;S1B;2.0556;0.2025;25.0568;0.6714;0.2423;2017-04-10 05:25:30;0.0621;0.0207;35.0783;168;DESCENDING;S1B;2.1873;0.1209;26.0758;0.5838;0.3328;2017-04-10 05:25:30;2.4222;27.7425;0.9400;0.2706;0.0833;0.0211;168;DESCENDING;S1B;35.0071;2017-04-10 05:25:30;0.0401;0.0076;36.3941;168;DESCENDING;S1B;0.7619;0.6322;17.0947;0.1231;0.1901;2017-04-10 05:25:30;0.0421;0.0071;34.5266;168;DESCENDING;S1B;0.3704;0.4577;12.0189;0.0514;0.1698;2017-04-10 05:25:30;0.0747;0.0070;34.4507;168;DESCENDING;S1B;0.9732;0.2642;17.0758;0.1895;0.0940;2017-04-10 05:25:30;0.6990;15.3964;0.0668;0.4514;0.0523;0.0073;168;DESCENDING;S1B;35.1238;2017-04-10 05:25:30;0.0502;0.0122;35.5646;168;DESCENDING;S1B;2.0665;0.7804;27.0189;0.9534;0.2430;2017-04-10 05:25:30;0.0402;0.0096;35.8059;168;DESCENDING;S1B;2.5926;0.4106;26.0568;0.5197;0.2389;2017-04-10 05:25:30;0.0412;0.0111;35.8742;168;DESCENDING;S1B;2.2269;;21.9621;0.8296;0.2688;2017-04-10 05:25:30;2.2867;25.0126;0.7751;0.5955;0.0439;0.0110;168;DESCENDING;S1B;35.7482;2017-04-10 05:25:30;0.0381;0.0126;38.0252;168;DESCENDING;S1B;;;;;0.3299;2017-04-10 05:25:30;0.0391;0.0097;35.6930;168;DESCENDING;S1B;;;;;0.2495;2017-04-10 05:25:30;0.0361;0.0134;35.6301;168;DESCENDING;S1B;;;;;0.3714;2017-04-10 05:25:30;;;;;0.0377;0.0119;168;DESCENDING;S1B;36.4494
11;2017-04-12 17:07:05;0.0760;0.0150;43.9758;117;ASCENDING;S1A;3.1560;0.4717;33.2311;1.3075;0.1974;2017-04-12 17:07:05;0.1081;0.0287;44.6916;117;ASCENDING;S1A;2.1488;0.1969;25.7386;0.7644;0.2659;2017-04-12 17:07:05;0.0710;0.0368;43.7376;117;ASCENDING;S1A;2.3613;0.1133;26.9848;0.6753;0.5185;2017-04-12 17:07:05;2.5657;28.6515;0.9925;0.2606;0.0850;0.0269;117;ASCENDING;S1A;44.1350;2017-04-12 17:07:05;0.0328;0.0067;42.4407;117;ASCENDING;S1A;0.7755;0.6023;18.2311;0.1226;0.2029;2017-04-12 17:07:05;0.0563;0.0073;43.6588;117;ASCENDING;S1A;0.3667;0.4489;12.2462;0.0534;0.1292;2017-04-12 17:07:05;0.0541;0.0087;43.5845;117;ASCENDING;S1A;1.1072;0.2341;17.9848;0.2340;0.1615;2017-04-12 17:07:05;0.7577;16.1540;0.0795;0.4285;0.0477;0.0076;117;ASCENDING;S1A;43.2280;2017-04-12 17:07:05;0.0591;0.0128;43.8396;117;ASCENDING;S1A;2.1693;0.7630;27.2462;1.1140;0.2174;2017-04-12 17:07:05;0.0242;0.0149;42.8079;117;ASCENDING;S1A;2.7848;0.4046;26.7386;0.6731;0.6170;2017-04-12 17:07:05;0.0518;0.0066;42.5423;117;ASCENDING;S1A;2.3726;;21.5076;0.8976;0.1271;2017-04-12 17:07:05;2.4634;25.1641;0.9024;0.5838;0.0450;0.0114;117;ASCENDING;S1A;43.0633;2017-04-12 17:07:05;0.0513;0.0150;40.9917;117;ASCENDING;S1A;;;;;0.2926;2017-04-12 17:07:05;0.0575;0.0127;42.5575;117;ASCENDING;S1A;;;;;0.2218;2017-04-12 17:07:05;0.0426;0.0155;43.2026;117;ASCENDING;S1A;;;;;0.3627;2017-04-12 17:07:05;;;;;0.0504;0.0144;117;ASCENDING;S1A;42.2506
12;2017-04-16 05:26:14;0.0326;0.0143;34.3566;168;DESCENDING;S1A;3.3844;0.4554;34.8220;1.4485;0.4399;2017-04-16 05:26:14;0.0835;0.0213;33.8757;168;DESCENDING;S1A;2.2793;0.1775;26.6932;0.8948;0.2546;2017-04-16 05:26:14;0.0582;0.0213;35.2983;168;DESCENDING;S1A;2.6049;0.1048;28.2576;0.8035;0.3658;2017-04-16 05:26:14;2.7667;29.9243;1.0659;0.2459;0.0581;0.0190;168;DESCENDING;S1A;34.5102;2017-04-16 05:26:14;0.0288;0.0099;36.6847;168;DESCENDING;S1A;0.7946;0.5747;19.8220;0.1220;0.3455;2017-04-16 05:26:14;0.0316;0.0069;34.8730;168;DESCENDING;S1A;0.3615;0.4173;12.5644;0.0563;0.2182;2017-04-16 05:26:14;0.0491;0.0061;34.2970;168;DESCENDING;S1A;1.2949;0.2223;19.2576;0.2963;0.1235;2017-04-16 05:26:14;0.8399;17.2147;0.0973;0.4048;0.0365;0.0076;168;DESCENDING;S1A;35.2849;2017-04-16 05:26:14;0.0438;0.0107;35.5008;168;DESCENDING;S1A;2.3132;0.7934;27.5644;1.3388;0.2443;2017-04-16 05:26:14;0.0277;0.0194;35.6900;168;DESCENDING;S1A;3.0540;0.4209;27.6932;0.8879;0.6996;2017-04-16 05:26:14;0.0314;0.0093;35.8288;168;DESCENDING;S1A;2.5766;;20.8712;0.9928;0.2961;2017-04-16 05:26:14;2.7108;25.3763;1.0807;0.6072;0.0343;0.0131;168;DESCENDING;S1A;35.6732;2017-04-16 05:26:14;0.0485;0.0132;37.8798;168;DESCENDING;S1A;;;;;0.2725;2017-04-16 05:26:14;0.0465;0.0094;36.0223;168;DESCENDING;S1A;;;;;0.2013;2017-04-16 05:26:14;0.0283;0.0105;35.6766;168;DESCENDING;S1A;;;;;0.3716;2017-04-16 05:26:14;;;;;0.0411;0.0110;168;DESCENDING;S1A;36.5262
13;2017-04-17 05:17:16;0.0370;0.0144;42.6175;95;DESCENDING;S1B;3.4496;0.5056;35.2765;1.4888;0.3885;2017-04-17 05:17:16;0.1223;0.0148;43.1473;95;DESCENDING;S1B;2.3166;0.1979;26.9659;0.9320;0.1209;2017-04-17 05:17:16;0.0648;0.0183;44.1264;95;DESCENDING;S1B;2.6745;0.1192;28.6212;0.8401;0.2817;2017-04-17 05:17:16;2.8241;30.2879;1.0869;0.2743;0.0747;0.0158;95;DESCENDING;S1B;43.2971;2017-04-17 05:17:16;0.0579;0.0171;45.0747;95;DESCENDING;S1B;0.8001;0.6820;20.2765;0.1219;0.2948;2017-04-17 05:17:16;0.0764;0.0105;43.6599;95;DESCENDING;S1B;0.3600;0.4432;12.6553;0.0572;0.1374;2017-04-17 05:17:16;0.0758;0.0205;43.2541;95;DESCENDING;S1B;1.3485;0.2623;19.6212;0.3141;0.2705;2017-04-17 05:17:16;0.8634;17.5177;0.1024;0.4625;0.0700;0.0160;95;DESCENDING;S1B;43.9962;2017-04-17 05:17:16;0.0305;0.0091;44.0660;95;DESCENDING;S1B;2.3543;0.8697;27.6553;1.4030;0.2986;2017-04-17 05:17:16;0.0258;0.0113;45.4855;95;DESCENDING;S1B;3.1309;0.4782;27.9659;0.9493;0.4370;2017-04-17 05:17:16;0.0294;0.0053;44.7453;95;DESCENDING;S1B;2.6348;;20.6894;1.0200;0.1811;2017-04-17 05:17:16;2.7814;25.4369;1.1316;0.6739;0.0286;0.0086;95;DESCENDING;S1B;44.7656;2017-04-17 05:17:16;0.0555;0.0096;46.1938;95;DESCENDING;S1B;;;;;0.1738;2017-04-17 05:17:16;0.0607;0.0158;45.0912;95;DESCENDING;S1B;;;;;0.2610;2017-04-17 05:17:16;0.0402;0.0125;44.5224;95;DESCENDING;S1B;;;;;0.3122;2017-04-17 05:17:16;;;;;0.0521;0.0127;95;DESCENDING;S1B;45.2691
14;2017-04-18 17:06:22;0.0627;0.0133;43.8459;117;ASCENDING;S1B;3.5475;0.7282;35.9583;1.5493;0.2125;2017-04-18 17:06:22;0.1224;0.0215;44.6412;117;ASCENDING;S1B;2.3725;0.4071;27.3750;0.9879;0.1753;2017-04-18 17:06:22;0.0822;0.0196;43.8138;117;ASCENDING;S1B;2.7789;0.2168;29.1667;0.8950;0.2384;2017-04-18 17:06:22;2.9102;30.8334;1.1184;0.4507;0.0891;0.0181;117;ASCENDING;S1B;44.1003;2017-04-18 17:06:22;0.0801;0.0129;42.5801;117;ASCENDING;S1B;0.8082;0.8601;20.9583;0.1216;0.1604;2017-04-18 17:06:22;0.1298;0.0108;43.9354;117;ASCENDING;S1B;0.3578;0.5434;12.7917;0.0584;0.0831;2017-04-18 17:06:22;0.1042;0.0149;43.4030;117;ASCENDING;S1B;1.4289;0.3316;20.1667;0.3408;0.1430;2017-04-18 17:06:22;0.8986;17.9722;0.1100;0.5784;0.1047;0.0128;117;ASCENDING;S1B;43.3062;2017-04-18 17:06:22;0.0429;0.0122;43.6467;117;ASCENDING;S1B;2.4160;0.9496;27.7917;1.4994;0.2849;2017-04-18 17:06:22;0.0257;0.0144;42.8125;117;ASCENDING;S1B;3.2462;0.5690;28.3750;1.0414;0.5623;2017-04-18 17:06:22;0.0374;0.0085;42.5293;117;ASCENDING;S1B;2.7223;;20.4167;1.0608;0.2275;2017-04-18 17:06:22;2.8874;25.5278;1.2080;0.7593;0.0353;0.0117;117;ASCENDING;S1B;42.9962;2017-04-18 17:06:22;0.0938;0.0251;40.5868;117;ASCENDING;S1B;;;;;0.2678;2017-04-18 17:06:22;0.1152;0.0166;42.5657;117;ASCENDING;S1B;;;;;0.1446;2017-04-18 17:06:22;0.0701;0.0139;42.9798;117;ASCENDING;S1B;;;;;0.1978;2017-04-18 17:06:22;;;;;0.0930;0.0185;117;ASCENDING;S1B;42.0441
15;2017-04-19 16:58:54;0.0486;0.0116;34.8068;44;ASCENDING;S1A;3.6101;0.7110;36.3939;1.5879;0.2388;2017-04-19 16:58:54;0.0920;0.0174;35.4911;44;ASCENDING;S1A;2.4083;0.3781;27.6364;1.0236;0.1892;2017-04-19 16:58:54;0.0643;0.0190;34.6228;44;ASCENDING;S1A;2.8456;0.2067;29.5152;0.9301;0.2960;2017-04-19 16:58:54;2.9652;31.1819;1.1385;0.4319;0.0683;0.0160;44;ASCENDING;S1A;34.9736;2017-04-19 16:58:54;0.1214;0.0153;33.3985;44;ASCENDING;S1A;0.8134;0.8484;21.3939;0.1214;0.1262;2017-04-19 16:58:54;0.2107;0.0175;34.5836;44;ASCENDING;S1A;0.3564;0.5353;12.8788;0.0592;0.0829;2017-04-19 16:58:54;0.1003;0.0158;34.3358;44;ASCENDING;S1A;1.4803;0.3296;20.5152;0.3579;0.1580;2017-04-19 16:58:54;0.9211;18.2627;0.1149;0.5711;0.1441;0.0162;44;ASCENDING;S1A;34.1060;2017-04-19 16:58:54;0.0581;0.0107;34.6282;44;ASCENDING;S1A;2.4554;0.9262;27.8788;1.5610;0.1847;2017-04-19 16:58:54;0.0405;0.0090;33.7878;44;ASCENDING;S1A;3.3199;0.5522;28.6364;1.1002;0.2227;2017-04-19 16:58:54;0.0360;0.0116;33.3594;44;ASCENDING;S1A;2.7781;;20.2424;1.0869;0.3209;2017-04-19 16:58:54;2.9552;25.5859;1.2568;0.7392;0.0449;0.0104;44;ASCENDING;S1A;33.9252;2017-04-19 16:58:54;0.0664;0.0147;31.7014;44;ASCENDING;S1A;;;;;0.2220;2017-04-19 16:58:54;0.0815;0.0197;33.3946;44;ASCENDING;S1A;;;;;0.2410;2017-04-19 16:58:54;0.0414;0.0114;33.9932;44;ASCENDING;S1A;;;;;0.2757;2017-04-19 16:58:54;;;;;0.0631;0.0153;44;ASCENDING;S1A;33.0297
16;2017-04-22 05:25:30;0.0254;0.0107;34.1492;168;DESCENDING;S1B;3.7363;0.6148;37.2197;1.6944;0.4197;2017-04-22 05:25:30;0.0688;0.0228;34.1937;168;DESCENDING;S1B;2.5155;0.3098;28.2197;1.1435;0.3318;2017-04-22 05:25:30;0.0424;0.0146;35.3209;168;DESCENDING;S1B;2.9831;0.1757;30.8788;1.0609;0.3451;2017-04-22 05:25:30;3.0872;32.1061;1.2251;0.3668;0.0455;0.0160;168;DESCENDING;S1B;34.5546;2017-04-22 05:25:30;0.0736;0.0077;36.7655;168;DESCENDING;S1B;0.8900;0.7429;22.5492;0.1392;0.1051;2017-04-22 05:25:30;0.0762;0.0147;35.3550;168;DESCENDING;S1B;0.3895;0.4972;13.8788;0.0911;0.1931;2017-04-22 05:25:30;0.0604;0.0119;34.4083;168;DESCENDING;S1B;1.6280;0.2967;21.8788;0.4137;0.1974;2017-04-22 05:25:30;1.0129;19.4356;0.1561;0.5123;0.0701;0.0115;168;DESCENDING;S1B;35.5096;2017-04-22 05:25:30;0.0390;0.0109;35.3083;168;DESCENDING;S1B;2.5781;0.8568;28.1098;1.7168;0.2799;2017-04-22 05:25:30;0.0249;0.0094;36.2166;168;DESCENDING;S1B;3.5005;0.4759;29.1098;1.2955;0.3780;2017-04-22 05:25:30;0.0170;0.0101;35.9129;168;DESCENDING;S1B;2.9138;0.1235;20.8788;1.1851;0.5902;2017-04-22 05:25:30;3.1165;26.0329;1.4046;0.4854;0.0270;0.0101;168;DESCENDING;S1B;35.8126;2017-04-22 05:25:30;0.0344;0.0111;37.5572;168;DESCENDING;S1B;;;;;0.3235;2017-04-22 05:25:30;0.0255;0.0123;36.1244;168;DESCENDING;S1B;;;;;0.4811;2017-04-22 05:25:30;0.0359;0.0111;35.7668;168;DESCENDING;S1B;;;;;0.3097;2017-04-22 05:25:30;;;;;0.0319;0.0115;168;DESCENDING;S1B;36.4828
17;2017-04-23 05:18:05;0.0364;0.0099;42.6690;95;DESCENDING;S1A;3.7687;0.6596;37.4015;1.7380;0.2710;2017-04-23 05:18:05;0.0844;0.0182;42.9053;95;DESCENDING;S1A;2.5631;0.3199;28.4015;1.2018;0.2151;2017-04-23 05:18:05;0.0727;0.0159;43.5773;95;DESCENDING;S1A;3.0201;0.1811;31.6061;1.1287;0.2180;2017-04-23 05:18:05;3.1248;32.4697;1.2735;0.3869;0.0645;0.0146;95;DESCENDING;S1A;43.0505;2017-04-23 05:18:05;0.0379;0.0116;45.0843;95;DESCENDING;S1A;0.9473;0.7643;23.0038;0.1541;0.3058;2017-04-23 05:18:05;0.0740;0.0122;43.0947;95;DESCENDING;S1A;0.4185;0.4935;14.6061;0.1165;0.1643;2017-04-23 05:18:05;0.0430;0.0177;43.0709;95;DESCENDING;S1A;1.6910;0.3043;22.6061;0.4402;0.4111;2017-04-23 05:18:05;1.0630;20.0720;0.1846;0.5207;0.0516;0.0138;95;DESCENDING;S1A;43.7500;2017-04-23 05:18:05;0.0348;0.0085;43.8251;95;DESCENDING;S1A;2.6343;0.8534;28.2008;1.7750;0.2454;2017-04-23 05:18:05;0.0187;0.0095;45.3170;95;DESCENDING;S1A;3.5651;0.4827;29.2008;1.3894;0.5071;2017-04-23 05:18:05;0.0248;0.0056;44.6161;95;DESCENDING;S1A;2.9619;0.1226;21.6061;1.2363;0.2248;2017-04-23 05:18:05;3.1721;26.3359;1.4707;0.4862;0.0261;0.0079;95;DESCENDING;S1A;44.5861;2017-04-23 05:18:05;0.0250;0.0082;46.7038;95;DESCENDING;S1A;;;;;0.3296;2017-04-23 05:18:05;0.0253;0.0065;44.8345;95;DESCENDING;S1A;;;;;0.2560;2017-04-23 05:18:05;0.0239;0.0083;44.4708;95;DESCENDING;S1A;;;;;0.3475;2017-04-23 05:18:05;;;;;0.0247;0.0077;95;DESCENDING;S1A;45.3363
18;2017-04-24 17:07:05;0.0543;0.0101;43.9721;117;ASCENDING;S1A;3.8173;0.5977;37.6742;1.8036;0.1868;2017-04-24 17:07:05;0.1048;0.0151;44.6891;117;ASCENDING;S1A;2.6344;0.3001;28.6742;1.2891;0.1438;2017-04-24 17:07:05;0.0602;0.0269;43.6863;117;ASCENDING;S1A;3.0756;0.1735;32.6970;1.2305;0.4463;2017-04-24 17:07:05;3.1812;33.0152;1.3462;0.3571;0.0731;0.0174;117;ASCENDING;S1A;44.1158;2017-04-24 17:07:05;0.0491;0.0048;42.4766;117;ASCENDING;S1A;1.0333;0.6950;23.6856;0.1765;0.0970;2017-04-24 17:07:05;0.0575;0.0100;43.6243;117;ASCENDING;S1A;0.4621;0.4831;15.6970;0.1547;0.1737;2017-04-24 17:07:05;0.0583;0.0116;43.5670;117;ASCENDING;S1A;1.7856;0.2817;23.6970;0.4800;0.1995;2017-04-24 17:07:05;1.1381;21.0265;0.2274;0.4866;0.0550;0.0088;117;ASCENDING;S1A;43.2226;2017-04-24 17:07:05;0.0349;0.0075;43.7875;117;ASCENDING;S1A;2.7186;0.8152;28.3371;1.8622;0.2139;2017-04-24 17:07:05;0.0230;0.0090;42.8888;117;ASCENDING;S1A;3.6620;0.4538;29.3371;1.5302;0.3934;2017-04-24 17:07:05;0.0366;0.0069;42.5388;117;ASCENDING;S1A;3.0339;0.1182;22.6970;1.3131;0.1892;2017-04-24 17:07:05;3.2554;26.7904;1.5699;0.4624;0.0315;0.0078;117;ASCENDING;S1A;43.0717;2017-04-24 17:07:05;0.0838;0.0155;41.0237;117;ASCENDING;S1A;;;;;0.1845;2017-04-24 17:07:05;0.0527;0.0174;42.5713;117;ASCENDING;S1A;;;;;0.3307;2017-04-24 17:07:05;0.0679;0.0118;43.1966;117;ASCENDING;S1A;;;;;0.1740;2017-04-24 17:07:05;;;;;0.0681;0.0149;117;ASCENDING;S1A;42.2639
19;2017-04-28 05:26:14;0.1114;0.0199;35.5319;168;DESCENDING;S1A;3.9307;0.8268;38.3106;1.9564;0.1786;2017-04-28 05:26:14;0.0859;0.0237;33.7901;168;DESCENDING;S1A;2.8010;0.4813;29.3106;1.4929;0.2757;2017-04-28 05:26:14;0.0953;0.0233;35.5189;168;DESCENDING;S1A;3.2050;0.2439;35.2424;1.4680;0.2444;2017-04-28 05:26:14;3.3128;34.2879;1.5158;0.5174;0.0975;0.0223;168;DESCENDING;S1A;34.9470;2017-04-28 05:26:14;0.1003;0.0207;36.7190;168;DESCENDING;S1A;1.2339;0.9953;25.2765;0.2287;0.2061;2017-04-28 05:26:14;0.1070;0.0302;34.6841;168;DESCENDING;S1A;0.5637;0.6229;18.2424;0.2439;0.2817;2017-04-28 05:26:14;0.0695;0.0259;34.2874;168;DESCENDING;S1A;2.0062;0.3844;26.2424;0.5729;0.3728;2017-04-28 05:26:14;1.3134;23.2538;0.3271;0.6675;0.0923;0.0256;168;DESCENDING;S1A;35.2301;2017-04-28 05:26:14;0.0473;0.0147;34.9192;168;DESCENDING;S1A;2.9152;1.0104;28.6553;2.0656;0.3113;2017-04-28 05:26:14;0.0795;0.0158;38.0743;168;DESCENDING;S1A;3.8881;0.6513;29.6553;1.8589;0.1987;2017-04-28 05:26:14;0.0700;0.0184;35.4251;168;DESCENDING;S1A;3.2021;0.2239;25.2424;1.4923;0.2625;2017-04-28 05:26:14;3.4499;27.8510;1.8014;0.6285;0.0656;0.0163;168;DESCENDING;S1A;36.1396;2017-04-28 05:26:14;0.0501;0.0113;36.0354;168;DESCENDING;S1A;;;;;0.2265;2017-04-28 05:26:14;0.0273;0.0139;36.5740;168;DESCENDING;S1A;;;;;0.5102;2017-04-28 05:26:14;0.0430;0.0113;35.7931;168;DESCENDING;S1A;;;;;0.2630;2017-04-28 05:26:14;;;;;0.0401;0.0122;168;DESCENDING;S1A;36.1342
20;2017-04-29 05:17:16;0.0495;0.0106;43.4603;95;DESCENDING;S1B;3.9631;0.7752;38.4924;2.0001;0.2145;2017-04-29 05:17:16;0.1001;0.0201;43.5727;95;DESCENDING;S1B;2.8486;0.4487;29.4924;1.5511;0.2003;2017-04-29 05:17:16;0.0525;0.0135;44.6906;95;DESCENDING;S1B;3.2420;0.2274;35.9697;1.5359;0.2573;2017-04-29 05:17:16;3.3504;34.6515;1.5643;0.4838;0.0674;0.0147;95;DESCENDING;S1B;43.9079;2017-04-29 05:17:16;0.0860;0.0194;45.1693;95;DESCENDING;S1B;1.2913;0.9560;25.7311;0.2437;0.2252;2017-04-29 05:17:16;0.0824;0.0227;44.4696;95;DESCENDING;S1B;0.5927;0.6092;18.9697;0.2693;0.2756;2017-04-29 05:17:16;0.0829;0.0263;43.5094;95;DESCENDING;S1B;2.0692;0.3737;26.9697;0.5994;0.3178;2017-04-29 05:17:16;1.3635;23.8902;0.3556;0.6463;0.0838;0.0228;95;DESCENDING;S1B;44.3828;2017-04-29 05:17:16;0.0195;0.0108;44.2574;95;DESCENDING;S1B;2.9714;0.9907;28.7462;2.1237;0.5536;2017-04-29 05:17:16;0.0334;0.0092;45.3960;95;DESCENDING;S1B;3.9527;0.6232;29.7462;1.9528;0.2758;2017-04-29 05:17:16;0.0307;0.0111;44.8302;95;DESCENDING;S1B;3.2501;0.2141;25.9697;1.5435;0.3611;2017-04-29 05:17:16;3.5055;28.1540;1.8675;0.6093;0.0279;0.0104;95;DESCENDING;S1B;44.8279;2017-04-29 05:17:16;0.0272;0.0085;45.4246;95;DESCENDING;S1B;;;;;0.3118;2017-04-29 05:17:16;0.0255;0.0116;45.2221;95;DESCENDING;S1B;;;;;0.4567;2017-04-29 05:17:16;0.0406;0.0073;44.5492;95;DESCENDING;S1B;;;;;0.1800;2017-04-29 05:17:16;;;;;0.0311;0.0091;95;DESCENDING;S1B;45.0653
